sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,element,xpath
279,6,A,,Identifier Contact Type,xbrli:stringItemType,0..1,,Identifier Contact Type,gl-cor,,Identifier Contact Information Structure,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference.Identifier Contact Information Structure.Identifier Contact Type,AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc_IdntfrContctInfrmnStructr_IdntfrContctType,CVE担当者種別,CVE識別子の担当者の種別,gl-cor:identifierContactType,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierContactInformationStructure/gl-cor:identifierContactType
280,6,A,,Identifier Address Location ID Cross Reference,xbrli:stringItemType,0..1,,This code is used to associate the contact with a specific location for the Identifier. Its value should be the same as that of the identifierAddressLocationIdentifier,gl-bus,,Identifier Contact Information Structure,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference.Identifier Contact Information Structure.Identifier Address Location ID Cross Reference,AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc_IdntfrContctInfrmnStructr_IdntfrAddrssLoctnIdCrossRefrnc,CVE所在地相互参照情報,"担当者とCVE識別子の所在地を関係付けるためのコード。
identifierAddressLocationIdentifierと同じ値であるべき。",gl-bus:identifierLocationIdentifierCrossReference,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierContactInformationStructure/gl-bus:identifierLocationIdentifierCrossReference
281,5,A,,Identifier Active,xbrli:booleanItemType,0..1,,"Boolean to indicate whether the identifier is active (=""true"") or inactive (=""false"")",gl-cor,,Identifier Reference,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference.Identifier Active,AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc_IdntfrActv,CVE有効性,CVE識別子が有効か無効かを示すブール値。,gl-cor:identifierActive,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierActive
282,4,A,,Document Type,xbrli:tokenItemType,0..1,,"An enumerated field describing the original source document, with check, debit-memo, credit-memo, finance-charge, invoice, order-customer, order-vendor, payment-other, reminder, tegata, voucher, shipment, receipt, manual-adjustment, other.",gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Document Type,AccntgEntrs_EntryInfrmn_EntryDetl_DocmntType,元文書種別,"小切手、借方メモ、貸方メモ、財務費用、顧客への請求書、顧客オーダー、仕入先オーダー、その他支払い、督促状、手形、ベンダからの請求書、出荷票、受領票、手修正、その他の列挙値による、元文書の説明。[設定値のリスト] (check：小切手)、(debit-memo：借方メモ)、(credit-memo：貸方メモ)、(finance-charge：財務費用)、(invoice：顧客への請求書)、(order-customer：顧客オーダ)、(order-vendor：仕入先オーダ)、(payment-other：その他支払い)、(reminder：督促状)、(tegata：手形)、(voucher：ベンダからの請求書)、(shipment：出荷票)、(receipt：受領票)、(manual-adjustment：手修正)、(other：その他)",gl-cor:documentType,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:documentType
283,4,A,,Document Type Description,xbrli:stringItemType,0..1,,Free format description of the document type,gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Document Type Description,AccntgEntrs_EntryInfrmn_EntryDetl_DocmntTypeDescrptn,元文書種別説明,元文書の種別の説明。,gl-cor:documentTypeDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:documentTypeDescription
284,4,A,,Invoice Type,xbrli:tokenItemType,0..1,,"Invoice Type  (self-billed, ePoS enumerated values)",gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Invoice Type,AccntgEntrs_EntryInfrmn_EntryDetl_InvcType,請求書種別,"請求書の種別。(self-billed、ePoS)
[設定値のリスト]
(ePos：POSシステムからの発行)、(self-billed：手動発行)",gl-cor:invoiceType,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:invoiceType
285,4,A,,Document Number,xbrli:stringItemType,0..1,,"Invoice, check, voucher, or other source document identifier",gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Document Number,AccntgEntrs_EntryInfrmn_EntryDetl_DocmntNumbr,元文書番号,請求書、小切手、証憑、その他の元文書の識別子。,gl-cor:documentNumber,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:documentNumber
286,4,A,,Apply To Number,xbrli:stringItemType,0..1,,"Document number of primary invoice number, used to offset payments, debits and credits; for an invoice, usually the same as the documentNumber. When calculating open balance on an invoice, or open amount on payments in advance or not fully applied, this permits calculation of the open item.",gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Apply To Number,AccntgEntrs_EntryInfrmn_EntryDetl_ApplyNumbr,適用先番号,"支払、借方、貸方の相殺に使用される、一次請求書の文書番号。請求書では通常documentNumberと等しい。
未決済の請求書残高や、未決済の支払金額の計算時に、利用できる。",gl-cor:documentApplyToNumber,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:documentApplyToNumber
287,4,A,,Document Reference,xbrli:stringItemType,0..1,,Internal reference for the document above; number assigned internally to track the document,gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Document Reference,AccntgEntrs_EntryInfrmn_EntryDetl_DocmntRefrnc,元文書参照情報,上の文書のための内部参照情報。文書を追跡するために内部的に割り当てた番号。,gl-cor:documentReference,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:documentReference
288,4,A,,Document Date,xbrli:dateTimeItemType,0..1,,"Date (and less likely in the paper world but possible in the e-world, time) on actual document (invoice, voucher, check date). Other dates control posting information.",gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Document Date,AccntgEntrs_EntryInfrmn_EntryDetl_DocmntDat,元文書日付,実際の文書（請求書、証憑、小切手）の日付（および、紙の世界ではありそうにないが、電子的には時刻）。 転記の情報は別の日付で管理する。,gl-cor:documentDate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:documentDate
289,4,A,,Received Date,xbrli:dateTimeItemType,0..1,,Date/time document was noted as received (if necessary). Represents actual date received. Posting dates are maintained separately.,gl-bus,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Received Date,AccntgEntrs_EntryInfrmn_EntryDetl_RecvdDat,元文書受領日付,（必要であれば）文書の受領が記録された日付/時刻。実際に受領された日付をあらわす。転記日付は別に管理される。,gl-bus:documentReceivedDate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:documentReceivedDate
290,4,A,,Chargeable or Reimbursable,xbrli:stringItemType,0..1,,"Is this entry chargeable to client, reimbursable? Used by some systems to indicate that account on posting/validation should be posted to a customer or vendor's account.",gl-bus,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Chargeable or Reimbursable,AccntgEntrs_EntryInfrmn_EntryDetl_ChargblOrRembrsbl,請求支払可能フラグ,この仕訳は顧客に請求、支払可能か。いくつかのシステムでは転記/検証対象の科目が顧客や仕入先の科目に転記されるべきかどうかを示すために使用される。,gl-bus:documentChargeReimb,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:documentChargeReimb
291,4,A,,Document Location,xbrli:stringItemType,0..1,,"Document location as URI, file name or other reference. Alternatively, text of document can be placed here.",gl-bus,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Document Location,AccntgEntrs_EntryInfrmn_EntryDetl_DocmntLoctn,元文書格納場所,文書の格納場所である、URI、ファイル名またはその他の参照情報。代わりに、文書のテキストも記述可能。,gl-bus:documentLocation,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:documentLocation
292,4,A,,Payment Method,xbrli:stringItemType,0..1,,Method used or to be used to make the payment,gl-bus,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Payment Method,AccntgEntrs_EntryInfrmn_EntryDetl_PaymntMethd,支払方法,支払いのために使用された、または使用される方法。,gl-bus:paymentMethod,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:paymentMethod
293,4,A,,Posting Status,xbrli:tokenItemType,0..1,,"deferred: although entered, it cannot be posted until a later time
posted: already posted
proposed: a proposed item that must be approved
simulated: a simulated item, for what-if
tax: a tax-specific entry
unposted:entered but not yet posted or validated
cancelled:entered and later cancelled
other:other status - should be described in postingStatusDescription",gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Posting Status,AccntgEntrs_EntryInfrmn_EntryDetl_PostngStats,転記状態,"・据置：入力されたが、まだ転記できない。
・転記済：転記済み。
・提案済：検証が必要な項目。
・シミュレーション：仮定のためにシミュレートされた項目。
・税：税項目。
・未転記：入力されたが、まだ検証も転記もされていない。
・取消済：入力されたが、取り消された。
・その他：その他の状態。postingStatusDescriptionで説明されるべき。
[設定値のリスト]
(deferred：据置)、(posted：転記済)、(proposed：提案済)、(simulated：シミュレーション)、(tax：税)、(unposted：未転記)、(cancelled：取消済)、(other：その他)",gl-cor:postingStatus,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:postingStatus
294,4,A,,Posting Status Description,xbrli:stringItemType,0..1,,Free format description of the posting status,gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Posting Status Description,AccntgEntrs_EntryInfrmn_EntryDetl_PostngStatsDescrptn,転記状態説明,転記状態の説明。,gl-cor:postingStatusDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:postingStatusDescription
295,4,C,,XBRL Information,,0..*,,This will roll up to XBRL reporting information - this is a parent - repeatable so that the same item can be reported through many taxonomies. Care should be taken to consider what happens if people post to the same account but different XBRL elements.,gl-cor,,XBRL Information,,,$.Accounting Entries.Entry Information.Entry Detail.XBRL Information,AccntgEntrs_EntryInfrmn_EntryDetl_XbrlInfrmn,【XBRL情報】,XBRLレポート情報へのロールアップ情報。親タグであり、同じ項目が複数のタクソノミを通じて報告されうるように繰り返し可能。同一の勘定科目を異なるXBRL要素に転記した場合にどうなるか、注意深く考慮すべきである。,gl-cor:xbrlInfo,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:xbrlInfo
296,5,A,,XBRL Allocation,xbrli:tokenItemType,0..1,,"Indicates that the information being given is beginning_balance, ending_balance, period_change.",gl-cor,,XBRL Information,,,$.Accounting Entries.Entry Information.Entry Detail.XBRL Information.XBRL Allocation,AccntgEntrs_EntryInfrmn_EntryDetl_XbrlInfrmn_XbrlAllctn,XBRL割当,"与えられた情報が、期首残高、期末残高、期中増減のいずれであるかを示す。
[設定値のリスト]
(beginning_balance：期首残高)、(ending_balance：期末残高)、(period_change：期中増減)",gl-cor:xbrlInclude,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:xbrlInfo/gl-cor:xbrlInclude
297,5,A,,Summary Reporting Element,xbrli:QNameItemType,0..1,,Associated XBRL element or XML element within an XML taxonomy - mapping to an XBRL concept.,gl-cor,,XBRL Information,,,$.Accounting Entries.Entry Information.Entry Detail.XBRL Information.Summary Reporting Element,AccntgEntrs_EntryInfrmn_EntryDetl_XbrlInfrmn_SummryReprtngElmnt,集約報告エレメント,関係付けられた、XMLタクソノミ中のXBRL要素または、XML要素。XBRLコンセプトへのマッピング。,gl-cor:summaryReportingElement,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:xbrlInfo/gl-cor:summaryReportingElement
298,5,A,,Detail Matching Element,xbrli:QNameItemType,0..1,,Associated XBRL element in XBRL-GL instance.,gl-cor,,XBRL Information,,,$.Accounting Entries.Entry Information.Entry Detail.XBRL Information.Detail Matching Element,AccntgEntrs_EntryInfrmn_EntryDetl_XbrlInfrmn_DetlMatchngElmnt,明細対応エレメント,関係付けられた、XBRL-GLインスタンス中のXBRL要素。,gl-cor:detailMatchingElement,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:xbrlInfo/gl-cor:detailMatchingElement
299,4,A,,Description,xbrli:stringItemType,0..1,,Description of this line of detail only,gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Description,AccntgEntrs_EntryInfrmn_EntryDetl_Descrptn,説明,この明細行のみに対する説明。,gl-cor:detailComment,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailComment
300,4,A,,Acknowledgement Date,xbrli:dateTimeItemType,0..1,,Date of acknowledgement of goods/services shipped/received.,gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Acknowledgement Date,AccntgEntrs_EntryInfrmn_EntryDetl_AcknwtDat,承認日付,出荷/受領済みの物品/サービスを承認した日付。,gl-cor:dateAcknowledged,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:dateAcknowledged
301,4,A,,Confirmation Date,xbrli:dateTimeItemType,0..1,,Date of confirmation of shipment/receipt.,gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Confirmation Date,AccntgEntrs_EntryInfrmn_EntryDetl_ConfrmtnDat,確認日付,出荷/受領を確認した日付。,gl-cor:confirmedDate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:confirmedDate
302,4,A,,Ship From,xbrli:stringItemType,0..1,,References organizationAddressLocationIdentifier where used. Otherwise freeform.,gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Ship From,AccntgEntrs_EntryInfrmn_EntryDetl_Ship,出荷元,organizationAddressLocationIdentifierの参照情報。または自由記述。,gl-cor:shipFrom,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:shipFrom
303,4,A,,Date Shipped/Received,xbrli:dateTimeItemType,0..1,,Date goods/services are shipped/received.,gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Date Shipped/Received,AccntgEntrs_EntryInfrmn_EntryDetl_DatShippdrcvd,出荷/受領日付,物品/サービスを出荷/受領した日付。,gl-cor:shipReceivedDate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:shipReceivedDate
304,4,A,,Maturity Date or Date Due,xbrli:dateTimeItemType,0..1,,Due date or other maturity date.,gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Maturity Date or Date Due,AccntgEntrs_EntryInfrmn_EntryDetl_MatrtyDatOrDatDue,支払期日,支払期日やその他の期日。,gl-cor:maturityDate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:maturityDate
305,4,A,,Payment Terms,xbrli:stringItemType,0..1,,Discount/payment terms.,gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Payment Terms,AccntgEntrs_EntryInfrmn_EntryDetl_PaymntTerms,支払条件,割引/支払い条件。,gl-cor:terms,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:terms
306,4,C,,Measurable,,0..*,,"Parent for information regarding measurable items associated with the enclosing entryDetail line. Primary area used for holding performance measures. Based on needs for tracking inventory transactional detail, but suitable for anything assigned to an ""account"", ""reporting bucket"" or ""code"". Can be used to track any movements.",gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl,【計測可能物情報】,明細行に関係付けられた、計測可能物の情報の親タグ。おもにパフォーマンス測定のために使用される。在庫移動の詳細の追跡の必要性に基づき、「科目」、「報告バケット」、「コード」に関係付けられるあらゆるものに適する。あらゆる活動を追跡するために使用可能。,gl-bus:measurable,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable
307,5,A,,Measurable Code,xbrli:tokenItemType,0..1,,"Code for measurable item including BP - Business process, FA - Fixed asset/Capitalized item, IN - Inventory, KPI - Metric, NT - Intangible, SP - Supplies, SV-P - Service by employee, vendor or contractor, SV-M - Service by equipment/machinery, OT - Other",gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.Measurable Code,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_MesrblCod,計測可能物コード,"計測可能物のコード。ビジネスプロセス、固定資産/資産化項目、在庫、測定基準、無形資産、貯蔵品、従業員/提供元/請負者によるサービス、装置/機械によるサービス、その他
[設定値のリスト]
(BP：ビジネスプロセス)、(FA：固定資産/資産化項目)、(IN：在庫)、(KPI：測定基準)、(NT：無形資産)、(SP：貯蔵品)、(SV-P：従業員/提供元/請負者によるサービス)、(SV-M：装置/機械によるサービス)、(OT：その他)",gl-bus:measurableCode,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableCode
308,5,A,,Measurable Code Description,xbrli:stringItemType,0..1,,Free format description of the measurable code,gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.Measurable Code Description,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_MesrblCodDescrptn,計測可能物コード説明,計測可能物のコードの説明。,gl-bus:measurableCodeDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableCodeDescription
309,5,A,,Measurable Category,xbrli:stringItemType,0..1,,Category of the measurable,gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.Measurable Category,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_MesrblCatgry,計測可能物カテゴリ,計測可能物のカテゴリ。,gl-bus:measurableCategory,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableCategory
310,5,A,,Measurable Identification,xbrli:stringItemType,0..1,,Internal inventory part or SKU number or other code identifier for the measurable.,gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.Measurable Identification,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_MesrblIdntfn,計測可能物識別子,計測可能物の社内在庫部分またはSKU番号またはその他のコード識別子。,gl-bus:measurableID,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableID
311,5,A,,Schema for Measurable Identification,xbrli:stringItemType,0..1,,URI or other identifier for schema with which measurable ID can be validated,gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.Schema for Measurable Identification,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_SchemMesrblIdntfn,計測可能物識別子スキーマ,計測可能物のIDを検証するスキーマの、URIまたはその他の識別子。,gl-bus:measurableIDSchema,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableIDSchema
312,5,A,,Secondary Measurable Identifier,xbrli:stringItemType,0..1,,Second identifier (such as vendor's item number),gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.Secondary Measurable Identifier,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_SecndryMesrblIdntfr,計測可能物第二識別子,第二識別子。（例えば、ベンダーでの品目番号）。,gl-bus:measurableIDOther,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableIDOther
313,5,A,,Schema for Secondary Measurable Identification,xbrli:stringItemType,0..1,,URI or other identifier for schema with which measurable ID Other can be validated,gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.Schema for Secondary Measurable Identification,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_SchemSecndryMesrblIdntfn,計測可能物第二識別子スキーマ,計測可能物の第二IDを検証するスキーマの、URIまたはその他の識別子。,gl-bus:measurableIDOtherSchema,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableIDOtherSchema
314,5,A,,Measurable Description,xbrli:stringItemType,0..1,,Text description of measurable (e.g. inventory item or other identifier),gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.Measurable Description,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_MesrblDescrptn,計測可能物説明,計測可能物の説明。（たとえば、在庫やその他の識別子）,gl-bus:measurableDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableDescription
315,5,A,,Quantity,xbrli:decimalItemType,0..1,,"Number of units in this transaction; for non-monetary calculations; can be square footage, number of people, etc.",gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.Quantity,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_Quntty,数量,この取引における、単位数量。金額計算用ではない。平方フィート、人数など。,gl-bus:measurableQuantity,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableQuantity
316,5,A,,Qualifier,xbrli:tokenItemType,0..1,,"Field that can represent grading, inspection codes, ratings and other qualifiers to properly capture PKI/Balanced Scorecard information",gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.Qualifier,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_Qulfr,修飾子,PKI又はバランススコアカード情報を適正に把握するための、等級付け、検査コード、格付けその他の修飾子を示す。,gl-bus:measurableQualifier,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableQualifier
317,5,A,,Unit of Measure,xbrli:stringItemType,0..1,,"Description of unit: e.g. each, case, dozen, etc. ISO standard coding recommended.",gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.Unit of Measure,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_UntMesr,計量単位,単位の説明。たとえば、個、箱、ダースなど。ISO標準のコードを推奨。,gl-bus:measurableUnitOfMeasure,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableUnitOfMeasure
318,5,A,,Per Unit Cost/Price,xbrli:monetaryItemType,0..1,,"Per unit price of the measurable. Although one might expect that measurableQuantity * measurableCostPerUnit = amount, this is not mandated except by external rules sets.",gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.Per Unit Cost/Price,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_PerUntCostprc,単価,"計測可能物の単価。
measurableQuantity * measurableCostPerUnit = amountであることを期待するかもしれないが、外部規則がなければ必須ではない。",gl-bus:measurableCostPerUnit,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableCostPerUnit
319,5,A,,Start Time,xbrli:dateTimeItemType,0..1,,Start time of the duration being measured,gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.Start Time,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_StartTim,開始日時,計量期間の開始時刻。,gl-bus:measurableStartDateTime,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableStartDateTime
320,5,A,,End Time,xbrli:dateTimeItemType,0..1,,End time of the duration being measured,gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.End Time,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_EndTim,終了日時,計量期間の終了時刻。,gl-bus:measurableEndDateTime,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableEndDateTime
321,5,A,,Measurable Active,xbrli:booleanItemType,0..1,,"Boolean to indicate whether the measurable is active (=""true"") or inactive (=""false"")",gl-bus,,Measurable,,,$.Accounting Entries.Entry Information.Entry Detail.Measurable.Measurable Active,AccntgEntrs_EntryInfrmn_EntryDetl_Mesrbl_MesrblActv,計測可能物有効性,計測可能物が有効か無効かを示すブール値。,gl-bus:measurableActive,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:measurable/gl-bus:measurableActive
322,4,C,,Job Information,,0..*,,"Tuple for holding job related information, separate from jobs represented in account identifier. Would probably only have one jobinfo tuple for each entry line, but there may be a need to express more than one.",gl-bus,,Job Information,,,$.Accounting Entries.Entry Information.Entry Detail.Job Information,AccntgEntrs_EntryInfrmn_EntryDetl_JobInfrmn,【ジョブ情報】,科目識別子で表現されるジョブとは別の、ジョブに関係する情報のタプル。個々の明細行に対してひとつだけ存在すると思われるが、複数必要かもしれない。,gl-bus:jobInfo,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:jobInfo
323,5,A,,Job Identifier,xbrli:stringItemType,0..1,,"Associated job number or code. This could be built into the account, but many systems maintain a separate job coding system. Use primarily if job identification is a separate system, and not considered part of the chart of accounts.",gl-usk,,Job Information,,,$.Accounting Entries.Entry Information.Entry Detail.Job Information.Job Identifier,AccntgEntrs_EntryInfrmn_EntryDetl_JobInfrmn_JobIdntfr,ジョブ識別子,関連するジョブ番号かジョブコード。 科目に組み込めるかもしれないが、多くのシステムでは独立したジョブコードシステムを持っている。おもに、ジョブの識別が別システムであり、科目体系に含まれないときに使用される。,gl-usk:jobCode,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:jobInfo/gl-usk:jobCode
324,5,A,,Job Description,xbrli:stringItemType,0..1,,Description of job,gl-usk,,Job Information,,,$.Accounting Entries.Entry Information.Entry Detail.Job Information.Job Description,AccntgEntrs_EntryInfrmn_EntryDetl_JobInfrmn_JobDescrptn,ジョブ説明,ジョブの説明。,gl-usk:jobDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:jobInfo/gl-usk:jobDescription
325,5,A,,Job Phase,xbrli:stringItemType,0..1,,"Job code, phase, activity. Allows greater granularity than a simple job number. Although the core only reaches down from job to phases, this can be customized to extend down to cost codes.",gl-usk,,Job Information,,,$.Accounting Entries.Entry Information.Entry Detail.Job Information.Job Phase,AccntgEntrs_EntryInfrmn_EntryDetl_JobInfrmn_JobPhas,ジョブフェーズ,ジョブコード、フェーズ、活動。 簡単なジョブ番号より詳細な定義が可能。基本的には、ジョブからフェーズを導くのみだが、コストコードにまでいたるように拡張可能。,gl-usk:jobPhaseCode,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:jobInfo/gl-usk:jobPhaseCode
